SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDRETH1,RIDRETH3,RIDEXMON,DMQMILIZ,DMDBORN4,DMDCITZN,DMDEDUC2,DMDMARTL,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU
69851,7,2,2,31,5,6,2.0,2.0,2,2.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,18901.436377,19544.076782,3,91,14.0,14.0,5.0,2,2,0,0,0,1,35,2.0,5.0,1.0,5.0
69852,7,2,2,80,3,3,2.0,2.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,35434.580514,39416.921732999996,1,95,4.0,4.0,1.47,1,1,0,0,1,2,80,1.0,3.0,1.0,
69853,7,2,1,10,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,8227.856305,9153.104022,3,91,1.0,1.0,0.07,6,6,2,3,0,2,30,1.0,2.0,3.0,
69854,7,2,1,65,5,7,2.0,1.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,168185.448935,166468.676858,1,95,10.0,10.0,4.76,2,2,0,0,2,1,65,1.0,4.0,1.0,4.0
69855,7,2,2,41,5,6,2.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,11762.034222,12708.069605,3,90,15.0,15.0,5.0,4,4,0,2,0,2,41,2.0,5.0,1.0,5.0
69856,7,2,1,37,3,3,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,78240.016337,83257.20354500001,1,93,15.0,15.0,5.0,3,3,1,0,0,1,37,1.0,5.0,1.0,5.0
69857,7,2,1,16,5,7,2.0,,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,21852.102821,22875.024578,3,91,5.0,5.0,0.65,7,7,0,4,0,2,39,1.0,3.0,4.0,
69858,7,2,1,65,4,4,2.0,1.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,9655.271429,9541.978936,1,95,9.0,9.0,4.21,2,2,0,0,1,1,65,1.0,5.0,1.0,4.0
69859,7,2,2,2,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,9503.429019,9925.429485999999,1,91,3.0,3.0,0.66,4,4,1,2,0,2,33,1.0,3.0,5.0,
69860,7,2,2,18,4,4,1.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11224.041366,11682.365018999999,1,96,5.0,5.0,0.53,7,7,2,2,0,2,38,1.0,9.0,6.0,
69861,7,2,2,73,4,4,2.0,2.0,1,1.0,4.0,2.0,1,2.0,2,1.0,2.0,2.0,,,,,15852.523312000001,16085.826144,2,97,6.0,6.0,2.04,2,2,0,0,2,2,80,1.0,3.0,2.0,
69862,7,2,2,35,3,3,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,75772.894935,76005.871473,1,94,15.0,15.0,5.0,2,2,0,0,0,1,29,1.0,4.0,1.0,5.0
69863,7,2,1,43,3,3,1.0,2.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,28337.446333999997,29138.677291000004,2,95,14.0,14.0,3.34,4,4,0,0,0,1,43,1.0,3.0,1.0,3.0
69864,7,2,1,52,4,4,1.0,1.0,1,1.0,3.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,25583.26680500001,26390.249407,1,100,12.0,99.0,,2,1,0,0,0,2,50,1.0,3.0,6.0,
69865,7,2,2,4,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,28877.220658,31871.522388999998,1,94,6.0,6.0,1.21,4,4,2,0,0,1,27,1.0,2.0,1.0,2.0
69866,7,2,1,63,5,6,1.0,2.0,2,1.0,1.0,1.0,1,2.0,1,1.0,2.0,1.0,1.0,2.0,1.0,3.0,12579.986433,13337.268472,1,92,1.0,1.0,0.26,2,2,0,0,2,1,63,2.0,1.0,1.0,1.0
69867,7,2,2,50,4,4,2.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,17521.481386000003,17363.561951,2,97,15.0,12.0,,2,1,0,0,0,1,54,1.0,4.0,5.0,
69868,7,2,1,40,1,1,1.0,2.0,2,2.0,2.0,6.0,2,2.0,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,31740.385213999998,32919.784432,2,96,5.0,5.0,0.89,4,4,1,1,0,2,36,2.0,4.0,6.0,
69869,7,2,2,36,2,2,1.0,2.0,2,2.0,1.0,6.0,2,2.0,2,1.0,2.0,2.0,,,,,38218.668882,37878.487887999996,2,102,5.0,5.0,0.59,7,7,1,3,0,1,37,2.0,1.0,6.0,
69870,7,2,1,68,3,3,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,131818.64108499998,133509.443669,1,102,15.0,15.0,5.0,2,2,0,0,2,2,68,1.0,4.0,1.0,5.0
69871,7,2,2,1,1,1,2.0,,1,1.0,,,2,1.0,2,2.0,2.0,2.0,,,,,12602.647442,12772.138116,1,91,99.0,99.0,,4,4,2,1,0,2,36,2.0,2.0,4.0,
69872,7,2,1,39,3,3,1.0,2.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,105412.227726,110446.221907,2,101,10.0,10.0,2.33,6,6,1,3,0,1,39,1.0,2.0,1.0,4.0
69873,7,2,1,22,4,4,2.0,2.0,1,1.0,3.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,20135.920213999998,20700.031916,2,97,2.0,2.0,0.27,3,3,1,0,0,2,21,1.0,3.0,6.0,
69874,7,2,2,3,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,78448.332626,86582.701959,2,91,15.0,15.0,5.0,4,4,2,0,0,2,33,1.0,5.0,1.0,5.0
69875,7,2,2,45,5,6,2.0,2.0,2,1.0,2.0,1.0,1,2.0,1,1.0,2.0,1.0,1.0,2.0,1.0,3.0,11762.034222,11824.231183,3,90,15.0,15.0,3.23,6,6,0,2,0,1,50,2.0,2.0,1.0,2.0
69876,7,2,2,36,1,1,2.0,2.0,2,1.0,3.0,1.0,2,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,35353.005268,34399.106917000005,2,94,7.0,7.0,1.04,7,7,0,3,0,1,37,2.0,1.0,1.0,3.0
69877,7,2,2,38,5,7,1.0,2.0,1,1.0,2.0,3.0,1,2.0,2,1.0,2.0,2.0,,,,,19257.047323,21540.196698,1,102,5.0,5.0,1.27,3,3,0,2,0,2,38,1.0,2.0,3.0,
69878,7,2,2,15,5,7,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,15844.005605,16354.571478,1,100,7.0,7.0,1.83,3,3,0,1,0,2,40,1.0,4.0,6.0,
69879,7,2,1,22,3,3,1.0,1.0,1,1.0,5.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,104488.914565,106745.836574,1,98,4.0,2.0,0.56,4,1,0,0,0,1,22,1.0,5.0,5.0,
69880,7,2,2,34,3,3,1.0,2.0,1,1.0,4.0,6.0,1,2.0,2,1.0,2.0,2.0,,,,,102720.446375,103036.277703,2,102,14.0,14.0,3.44,5,5,1,2,0,2,34,1.0,4.0,6.0,
69881,7,2,1,12,2,2,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,18242.832494,18053.229058,1,102,77.0,77.0,,6,6,0,2,1,2,37,1.0,4.0,1.0,4.0
69882,7,2,2,14,4,4,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11791.755593,11850.248564,2,96,7.0,7.0,1.04,7,7,0,4,0,2,37,1.0,3.0,3.0,
69883,7,2,2,14,1,1,2.0,,1,1.0,,,2,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,23979.296993,29080.570096,1,101,5.0,5.0,0.51,7,7,0,3,2,1,75,2.0,1.0,1.0,1.0
69884,7,2,1,56,5,6,2.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,18916.732604,18903.754992,2,91,8.0,8.0,2.34,4,4,0,2,0,1,56,2.0,5.0,1.0,5.0
69885,7,2,2,42,4,4,2.0,2.0,2,2.0,5.0,3.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,19075.861607,19022.257361,1,96,9.0,9.0,2.78,4,4,0,2,0,1,54,2.0,5.0,4.0,
69886,7,2,2,5,2,2,1.0,,1,1.0,,,1,1.0,2,2.0,2.0,2.0,,,,,15979.952759,16987.381382,2,102,4.0,4.0,0.57,6,6,2,3,0,2,26,2.0,3.0,1.0,
69887,7,2,2,23,4,4,2.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,17260.508485,16474.419641,2,97,3.0,3.0,0.33,6,6,2,0,0,2,32,1.0,2.0,1.0,3.0
69888,7,2,1,36,3,3,1.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,19384.896286000007,19940.089683000002,1,94,3.0,3.0,0.8,2,2,0,0,1,2,66,1.0,4.0,3.0,
69889,7,2,1,13,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,13975.179508000001,14076.961252000001,1,96,15.0,15.0,5.0,4,4,0,2,0,1,46,1.0,5.0,1.0,5.0
69890,7,2,1,5,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,76114.75942100001,89186.300704,1,98,15.0,15.0,4.34,4,4,1,1,0,1,41,1.0,5.0,1.0,5.0
69891,7,2,1,79,4,4,2.0,1.0,1,1.0,2.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,8992.410435,11769.853451,2,90,10.0,10.0,4.76,2,2,0,0,1,1,79,1.0,2.0,2.0,
69892,7,2,2,63,4,4,2.0,2.0,1,1.0,3.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,8521.670488,9178.537312,2,95,4.0,4.0,1.34,1,1,0,0,1,2,63,1.0,3.0,2.0,
69893,7,2,1,22,3,3,1.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,32866.0119,33575.905632999995,1,98,12.0,4.0,1.52,3,1,0,0,0,2,22,,,5.0,
69894,7,2,2,3,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,27257.164733999998,28966.726070999997,1,95,4.0,4.0,0.65,6,6,2,2,0,2,36,1.0,4.0,6.0,
69895,7,1,1,17,3,3,,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,,,,,68701.580401,0.0,2,94,14.0,14.0,2.87,5,5,2,1,0,1,37,1.0,3.0,1.0,4.0
69896,7,2,1,49,3,3,2.0,2.0,1,1.0,3.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,146181.198007,148606.92776700002,2,91,15.0,6.0,2.86,7,1,0,0,1,1,49,,,5.0,
69897,7,2,2,1,1,1,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,14326.094268,15816.39252,3,92,7.0,7.0,2.1,3,3,1,1,0,2,25,1.0,4.0,5.0,
69898,7,2,1,71,3,3,2.0,1.0,1,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,19473.412374,20212.213332,1,95,6.0,6.0,2.04,2,2,0,0,2,1,71,1.0,3.0,1.0,4.0
69899,7,2,2,33,4,4,1.0,2.0,1,1.0,2.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,30664.033268,30444.919975,2,102,5.0,5.0,0.67,6,6,0,4,0,2,33,1.0,2.0,6.0,
69900,7,2,2,40,1,1,1.0,2.0,2,2.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,31334.475280000002,33406.965231,2,96,7.0,7.0,1.79,4,4,0,2,0,1,43,2.0,3.0,1.0,2.0
69901,7,2,1,17,1,1,1.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,20638.769105,20614.097145,2,92,15.0,15.0,3.37,7,7,0,4,0,1,42,2.0,3.0,1.0,1.0
69902,7,2,2,48,4,4,2.0,2.0,1,1.0,3.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,19130.246369,18964.171442,2,95,8.0,8.0,1.61,6,6,1,3,0,2,48,1.0,3.0,5.0,
69903,7,2,1,3,1,1,1.0,,1,1.0,,,2,1.0,1,1.0,2.0,2.0,,,,,17865.135763,18076.339981,3,92,7.0,7.0,1.41,5,5,1,2,0,1,20,2.0,1.0,1.0,1.0
69904,7,2,2,16,2,2,2.0,,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,14437.97544,15197.369043,2,90,7.0,7.0,1.66,4,4,0,3,0,2,34,1.0,5.0,3.0,
69905,7,2,1,65,5,6,1.0,2.0,2,1.0,5.0,1.0,1,2.0,1,1.0,2.0,1.0,1.0,2.0,1.0,3.0,9596.331248,10123.555773999999,2,92,8.0,8.0,2.43,3,3,0,1,1,2,58,,5.0,1.0,5.0
69906,7,2,1,42,1,1,2.0,2.0,2,2.0,1.0,1.0,2,2.0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,41410.39303,40802.759347,1,101,12.0,3.0,1.07,3,1,0,0,0,1,41,2.0,1.0,4.0,
69907,7,2,1,8,1,1,2.0,,1,1.0,,,2,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11417.89405,11689.28796,2,97,4.0,4.0,0.6,6,6,2,2,0,1,35,2.0,2.0,6.0,
69908,7,1,2,0,4,4,,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,4090.4387100000004,0.0,2,99,6.0,6.0,1.73,3,3,1,1,1,2,60,1.0,4.0,3.0,
69909,7,2,2,15,5,6,1.0,,2,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11626.310625,12128.832209,1,92,7.0,7.0,1.56,4,4,0,2,0,2,38,2.0,4.0,6.0,
69910,7,2,1,20,3,3,2.0,2.0,1,1.0,2.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,102928.89373899999,104528.53773200001,1,101,6.0,6.0,0.97,7,7,2,1,0,1,43,1.0,2.0,1.0,
69911,7,2,2,80,2,2,2.0,2.0,2,1.0,3.0,2.0,1,1.0,2,2.0,2.0,2.0,,,,,16490.79781,19016.592593,3,90,8.0,8.0,3.21,2,2,0,0,2,2,80,2.0,3.0,2.0,
69912,7,2,2,8,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6388.247052000002,6617.403229,1,93,6.0,6.0,0.83,6,6,3,1,0,1,37,,,1.0,3.0
69913,7,2,2,64,5,6,1.0,2.0,2,1.0,1.0,1.0,1,2.0,1,1.0,2.0,1.0,1.0,2.0,1.0,,14102.354333000001,16246.228018000002,3,91,6.0,6.0,1.12,4,4,0,0,2,1,69,2.0,3.0,1.0,1.0
69914,7,2,1,11,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,46081.129114999996,51016.6207,2,95,9.0,9.0,2.6,4,4,0,2,0,1,42,1.0,4.0,1.0,4.0
69915,7,2,1,6,4,4,2.0,,1,1.0,,,2,1.0,2,1.0,2.0,2.0,,,,,7970.3119620000025,8205.827749,1,90,14.0,14.0,2.96,5,5,1,2,0,1,31,1.0,5.0,1.0,4.0
69916,7,2,2,22,2,2,2.0,2.0,1,1.0,2.0,5.0,1,2.0,2,2.0,2.0,2.0,1.0,2.0,2.0,1.0,35710.33222,35554.798024,1,90,10.0,10.0,2.44,5,5,1,0,0,2,56,2.0,1.0,1.0,1.0
69917,7,2,2,33,3,3,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,72686.111056,73189.16354400001,1,98,15.0,15.0,3.7,5,5,2,1,0,1,34,1.0,5.0,1.0,5.0
69918,7,2,2,11,4,4,2.0,,2,2.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7659.302568000001,7901.193623999998,1,96,3.0,3.0,0.43,4,4,1,1,0,2,39,2.0,4.0,1.0,3.0
69919,7,2,1,31,3,3,2.0,2.0,1,1.0,4.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,83819.702285,99717.125794,1,99,12.0,12.0,,1,1,0,0,0,1,31,1.0,4.0,5.0,
69920,7,2,2,9,5,7,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,22308.590534,22137.463018000002,1,101,5.0,5.0,1.15,3,3,0,1,0,1,49,1.0,3.0,1.0,4.0
69921,7,2,1,75,4,4,2.0,1.0,1,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,10980.245706,10978.086763,1,91,12.0,6.0,2.39,2,1,0,0,2,2,73,,,77.0,
69922,7,2,1,42,1,1,2.0,2.0,2,2.0,1.0,1.0,2,2.0,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,31640.296506,33247.715312,3,92,6.0,6.0,1.0,6,6,1,1,0,1,42,2.0,1.0,1.0,4.0
69923,7,2,1,57,3,3,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,169546.363168,172535.263747,2,91,15.0,15.0,5.0,2,2,0,0,1,2,60,1.0,5.0,1.0,5.0
69924,7,2,1,80,3,3,2.0,1.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,27426.222967,30692.896319,2,95,3.0,3.0,0.95,2,2,0,0,2,2,80,1.0,1.0,1.0,2.0
69925,7,2,2,80,1,1,2.0,2.0,1,1.0,1.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,17563.671234999998,18809.520935,1,99,3.0,3.0,1.3,1,1,0,0,1,2,80,1.0,1.0,5.0,
69926,7,2,2,11,2,2,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,16699.231378,17036.994683,1,98,3.0,3.0,0.4,7,7,2,3,0,2,31,2.0,5.0,1.0,2.0
69927,7,2,2,2,2,2,1.0,,1,1.0,,,2,1.0,2,1.0,2.0,2.0,,,,,8645.395449,9311.129497,2,93,6.0,6.0,0.64,7,7,2,1,3,2,60,2.0,3.0,2.0,
69928,7,2,2,63,4,4,2.0,2.0,1,1.0,1.0,2.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,8308.628726,9015.10987,2,95,1.0,1.0,0.36,1,1,0,0,1,2,63,1.0,1.0,2.0,
69929,7,2,1,6,5,6,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,10810.913614000001,11461.625841,1,97,15.0,15.0,2.33,7,7,2,4,0,2,40,2.0,5.0,1.0,4.0
69930,7,2,2,27,3,3,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,112992.53392100001,115858.21849000001,1,94,9.0,9.0,3.14,3,3,1,0,0,1,28,1.0,5.0,1.0,5.0
69931,7,2,2,28,3,3,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,129336.40969300001,136474.939567,1,95,15.0,15.0,5.0,3,3,1,0,0,1,28,1.0,5.0,1.0,5.0
69932,7,2,2,21,3,3,1.0,2.0,1,1.0,2.0,5.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,38177.662675,41078.639454000004,1,103,3.0,3.0,0.37,5,5,1,2,0,2,30,1.0,4.0,5.0,
69933,7,2,2,6,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,20531.504977,20629.491172,1,98,7.0,7.0,1.03,7,7,0,4,0,2,20,1.0,3.0,5.0,
69934,7,2,2,56,3,3,1.0,2.0,2,2.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,153680.330235,152391.72181400002,1,103,15.0,15.0,5.0,2,2,0,0,1,1,61,1.0,4.0,1.0,5.0
69935,7,2,1,80,4,4,2.0,1.0,1,1.0,2.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,8543.37447,9341.789690000001,3,90,9.0,9.0,3.65,2,2,0,0,2,1,80,1.0,2.0,1.0,3.0
69936,7,2,2,54,5,6,2.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,15072.065618,15224.718219,1,99,15.0,15.0,5.0,2,2,0,0,1,2,54,2.0,5.0,1.0,5.0
69937,7,2,1,19,3,3,1.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,23403.89977,23518.866268,1,98,4.0,4.0,0.75,4,4,0,1,0,2,48,1.0,2.0,1.0,3.0
69938,7,2,2,16,4,4,1.0,,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11791.755593,11850.248564,2,96,7.0,7.0,1.04,7,7,0,4,0,2,37,1.0,3.0,3.0,
69939,7,2,2,0,2,2,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,7192.863376,7041.533956,1,90,3.0,3.0,0.52,3,3,2,0,0,2,20,1.0,4.0,5.0,
69940,7,2,1,61,2,2,1.0,2.0,2,1.0,3.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0,6638.80908,6954.5697489999975,2,93,15.0,15.0,5.0,2,2,0,0,2,1,61,2.0,3.0,1.0,3.0
69941,7,2,2,52,5,6,2.0,2.0,2,2.0,2.0,1.0,1,2.0,2,,,,,,,,12098.219371,13033.848361,2,100,14.0,14.0,3.06,5,5,1,0,1,2,31,2.0,5.0,1.0,5.0
69942,7,1,1,61,2,2,,2.0,2,1.0,4.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,9691.985299,0.0,1,93,6.0,6.0,1.55,3,3,0,0,3,1,61,2.0,4.0,1.0,1.0
69943,7,2,1,40,3,3,2.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,105141.812429,109679.354704,1,98,15.0,15.0,5.0,4,4,2,0,0,1,40,1.0,5.0,1.0,
69944,7,2,2,18,4,4,2.0,2.0,1,1.0,,,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,,11072.776368,11285.58755,3,90,5.0,5.0,0.87,4,4,0,0,0,2,43,2.0,3.0,5.0,
69945,7,2,1,2,5,7,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,8100.706553,8340.3972,1,98,15.0,15.0,5.0,4,4,2,0,0,2,35,1.0,5.0,1.0,4.0
69946,7,2,1,6,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,42986.51011,44926.997612,2,94,14.0,14.0,2.83,6,6,0,4,0,2,38,1.0,2.0,1.0,2.0
69947,7,2,1,7,2,2,2.0,,2,2.0,,,2,1.0,2,,,,,,,,8966.477743000001,10563.593323000001,2,99,12.0,3.0,0.52,5,3,0,1,0,1,30,2.0,2.0,4.0,
69948,7,2,1,45,3,3,2.0,2.0,1,1.0,5.0,6.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,27739.528888999997,28855.317795,1,90,4.0,3.0,1.07,2,1,0,0,0,2,25,1.0,5.0,6.0,
69949,7,2,2,12,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,38400.791741,41869.717003,1,95,6.0,6.0,1.09,5,5,0,3,0,1,31,1.0,4.0,1.0,4.0
69950,7,2,2,10,4,4,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,8115.309776000001,8285.322178,2,95,7.0,7.0,2.78,2,2,0,1,0,2,32,1.0,4.0,5.0,
69951,7,2,1,4,5,6,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,6185.185728,6767.562311,1,97,15.0,15.0,2.33,7,7,2,4,0,2,40,2.0,5.0,1.0,4.0
69952,7,2,1,4,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,77702.19647899999,91046.355703,1,95,15.0,15.0,5.0,3,3,1,0,0,1,28,1.0,5.0,1.0,5.0
69953,7,2,1,8,2,2,2.0,,1,1.0,,,2,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,13804.767816,14116.094161,2,91,9.0,9.0,2.6,4,4,1,1,0,2,31,2.0,4.0,1.0,5.0
69954,7,2,2,43,5,6,2.0,2.0,2,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,15309.176013,16540.512525,1,90,14.0,14.0,3.33,5,5,1,2,0,1,41,1.0,5.0,1.0,5.0
69955,7,2,1,10,5,7,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7482.593572,7851.213843,1,101,4.0,4.0,0.78,4,4,1,2,0,2,31,1.0,4.0,3.0,
69956,7,2,1,3,3,3,1.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,33334.752566,38103.457131,3,92,7.0,7.0,0.81,7,7,2,4,0,1,40,,,1.0,4.0
69957,7,2,1,32,2,2,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,37658.482129,38663.56389,1,100,10.0,10.0,2.91,4,4,1,1,0,1,32,1.0,5.0,1.0,5.0
69958,7,2,1,12,3,3,2.0,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,71231.747774,75661.062324,2,95,9.0,9.0,2.6,4,4,0,2,0,1,42,1.0,4.0,1.0,4.0
69959,7,2,2,51,2,2,1.0,2.0,2,2.0,2.0,4.0,2,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,29695.385784,34065.080879,2,91,1.0,1.0,0.0,1,1,0,0,0,2,51,2.0,2.0,4.0,
69960,7,1,2,14,3,3,,,1,1.0,,,1,1.0,2,1.0,2.0,2.0,,,,,116754.88380699999,0.0,1,94,5.0,5.0,1.04,4,4,1,1,0,1,18,1.0,2.0,,
69961,7,2,2,56,3,3,1.0,2.0,1,1.0,5.0,1.0,1,2.0,2,1.0,2.0,2.0,,,,,204553.029374,204712.584881,1,100,15.0,15.0,5.0,2,2,0,0,0,2,56,1.0,5.0,1.0,
